City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
230,Kruisfontein,ZA,2022-06-29 16:39:33,-34.0033,24.7314,56.88,42,0,1.97
231,Tutoia,BR,2022-06-29 16:39:33,-2.7619,-42.2744,81.36,82,72,7.14
232,Yumen,CN,2022-06-29 16:39:33,40.2833,97.2,77.22,32,71,9.17
233,Huanuni,BO,2022-06-29 16:39:34,-18.2667,-66.85,45.09,24,0,8.46
234,Kandiari,PK,2022-06-29 16:39:34,26.9156,68.5216,92.07,53,81,23.73
235,Surat Thani,TH,2022-06-29 16:39:34,9.1667,99.25,78.62,87,90,8.14
236,Melo,UY,2022-06-29 16:38:35,-32.3667,-54.1833,57.9,64,0,9.28
237,Cheremukhovo,RU,2022-06-29 16:39:35,60.3484,59.9851,51.48,55,98,7.47
238,Olafsvik,IS,2022-06-29 16:39:35,64.8945,-23.7142,52.36,80,21,6.6
239,Eugene,US,2022-06-29 16:35:59,44.0521,-123.0867,59.02,88,100,4.61
240,Xichang,CN,2022-06-29 16:39:36,27.8964,102.2634,65.59,87,90,2.57
241,Half Moon Bay,US,2022-06-29 16:39:36,37.4636,-122.4286,69.82,77,100,11.5
242,Terra Nova,BR,2022-06-29 16:39:36,-12.3667,-40.6667,81.01,32,0,5.44
243,Lompoc,US,2022-06-29 16:39:37,34.6391,-120.4579,78.85,90,40,3.44
244,Pemberton,CA,2022-06-29 16:39:37,50.3164,-122.8027,58.69,74,100,3.83
245,Erzin,TR,2022-06-29 16:39:37,36.9559,36.2,75.94,72,0,5.23
246,Lensk,RU,2022-06-29 16:39:38,60.7253,114.9278,59.36,73,62,2.89
247,Alvorada,BR,2022-06-29 16:39:38,-12.48,-49.1247,94.06,19,2,3.27
248,Eyl,SO,2022-06-29 16:39:39,7.9803,49.8164,84.85,54,80,26.44
249,Qaqortoq,GL,2022-06-29 16:39:39,60.7167,-46.0333,40.77,93,100,6.35
250,Turbat,PK,2022-06-29 16:39:39,26.0023,63.044,87.58,64,100,9.95
251,Nouadhibou,MR,2022-06-29 16:39:40,20.931,-17.0347,76.98,57,0,23.02
252,Laguna,US,2022-06-29 16:39:40,38.421,-121.4238,84.97,53,0,5.75
253,Centralia,US,2022-06-29 16:39:24,46.7162,-122.9543,59.95,76,100,3.44
254,Necochea,AR,2022-06-29 16:39:40,-38.5473,-58.7368,62.76,46,100,17.74
