City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Chifeng,CN,2022-06-29 15:54:11,42.2683,118.9636,63.88,81,44,2.24
295,Constitucion,CL,2022-06-29 15:57:11,-35.3333,-72.4167,54.59,97,100,10.49
296,Kudahuvadhoo,MV,2022-06-29 15:57:15,2.6708,72.8944,83.19,73,55,1.86
297,Mount Isa,AU,2022-06-29 15:53:46,-20.7333,139.5,58.77,67,100,10.36
298,Saint-Ambroise,CA,2022-06-29 15:57:16,48.5501,-71.3324,73.71,56,94,6.91
299,Quatre Cocos,MU,2022-06-29 15:57:16,-20.2078,57.7625,69.91,65,94,17.83
300,Chokurdakh,RU,2022-06-29 15:57:17,70.6333,147.9167,43.95,60,48,10.8
301,Gravdal,NO,2022-06-29 15:57:17,68.1214,13.5031,52.41,91,98,18.05
302,Kruisfontein,ZA,2022-06-29 15:57:17,-34.0033,24.7314,58.89,42,0,0.96
303,Dongdu,CN,2022-06-29 15:57:18,35.85,117.7,75.51,77,23,1.59
304,Gao,ML,2022-06-29 15:57:18,16.6362,1.637,105.78,14,11,7.49
305,Karasjok,NO,2022-06-29 15:55:37,69.4719,25.5112,82.74,44,2,15.01
306,Progreso,MX,2022-06-29 15:57:19,21.2833,-89.6667,87.12,59,23,5.48
307,Dwarka,IN,2022-06-29 15:57:19,22.2394,68.9678,85.14,80,79,18.9
308,Bundaberg,AU,2022-06-29 15:57:19,-24.85,152.35,56.21,94,99,3.0
309,Ribeira Grande,PT,2022-06-29 15:57:20,38.5167,-28.7,72.0,83,40,5.75
310,Russell,US,2022-06-29 15:57:20,32.3502,-85.1999,82.96,73,100,5.06
311,Rongcheng,CN,2022-06-29 15:57:20,30.634,117.8517,77.45,94,92,4.59
312,Baykit,RU,2022-06-29 15:57:21,61.67,96.37,53.83,91,57,2.93
313,College,US,2022-06-29 15:57:21,64.8569,-147.8028,65.21,80,75,4.61
314,Saldanha,ZA,2022-06-29 15:57:21,-33.0117,17.9442,77.05,55,3,5.1
315,Half Moon Bay,US,2022-06-29 15:57:22,37.4636,-122.4286,67.05,82,100,9.22
316,Pastavy,BY,2022-06-29 15:57:22,55.1168,26.8326,74.52,85,58,2.3
317,Pierre,US,2022-06-29 15:57:22,44.3683,-100.351,91.04,23,63,16.6
318,Zuenoula,CI,2022-06-29 15:57:23,7.4292,-6.0431,86.04,58,49,3.98
319,Fare,PF,2022-06-29 15:57:23,-16.7,-151.0167,79.92,72,9,18.92
320,Karratha,AU,2022-06-29 15:57:24,-20.7377,116.8463,68.77,28,0,20.92
321,Sandpoint,US,2022-06-29 15:56:54,48.2766,-116.5533,65.86,58,0,8.05
322,Havre-Saint-Pierre,CA,2022-06-29 15:57:24,50.2334,-63.5986,70.16,49,0,10.36
323,Escanaba,US,2022-06-29 15:57:25,45.7453,-87.0646,68.5,86,2,4.0
324,Nalut,LY,2022-06-29 15:57:25,30.3333,10.85,105.93,7,3,11.79
325,Davila,PH,2022-06-29 15:57:25,18.4726,120.5763,76.98,84,100,3.67
326,Makakilo City,US,2022-06-29 15:57:26,21.3469,-158.0858,73.69,81,87,14.07
327,Flinders,AU,2022-06-29 15:57:26,-34.5833,150.8552,53.38,79,100,1.99
328,Mahebourg,MU,2022-06-29 15:57:27,-20.4081,57.7,70.09,52,75,8.05
329,Laguna,US,2022-06-29 15:57:27,38.421,-121.4238,81.95,59,0,8.05
330,Lavrentiya,RU,2022-06-29 15:57:27,65.5833,-171.0,43.75,95,100,8.95
331,Wawa,NG,2022-06-29 15:57:28,9.9022,4.4192,92.37,42,96,5.73
332,Teguldet,RU,2022-06-29 15:57:28,57.3064,88.1667,62.51,72,75,8.84
333,Leningradskiy,RU,2022-06-29 15:57:29,69.3833,178.4167,40.87,92,90,3.24
334,Bulungu,CD,2022-06-29 15:57:29,-4.55,18.6,87.6,29,94,1.5
335,Port Lincoln,AU,2022-06-29 15:57:29,-34.7333,135.8667,54.93,76,45,19.22
336,Salym,RU,2022-06-29 15:57:30,60.0625,71.4789,51.62,76,100,13.56
337,Dalbandin,PK,2022-06-29 15:57:30,28.8947,64.4101,101.59,6,100,9.04
338,Kalmunai,LK,2022-06-29 15:57:30,7.4167,81.8167,82.98,77,20,6.2
339,Tahe,CN,2022-06-29 15:57:31,52.3333,124.7333,62.11,80,1,2.51
340,Naze,JP,2022-06-29 15:57:31,28.3667,129.4833,77.92,84,40,12.88
341,Atikokan,CA,2022-06-29 15:57:31,48.7555,-91.6216,64.96,41,55,7.81
342,Arman,RU,2022-06-29 15:57:32,59.7,150.1667,48.02,96,27,3.13
343,San Jose,US,2022-06-29 15:53:54,37.3394,-121.895,70.84,49,0,2.89
344,Xiuyan,CN,2022-06-29 15:57:32,40.2928,123.2744,69.93,98,98,3.58
345,Murray Bridge,AU,2022-06-29 15:57:33,-35.1167,139.2667,53.13,89,33,7.99
346,Kuching,MY,2022-06-29 15:57:33,1.55,110.3333,75.42,94,20,2.3
347,Poya,NC,2022-06-29 15:57:33,-21.35,165.15,64.78,79,1,6.64
348,Talnakh,RU,2022-06-29 15:57:34,69.4865,88.3972,61.21,54,100,1.28
349,Zhangye,CN,2022-06-29 15:55:36,38.9342,100.4517,76.05,32,100,4.05
350,Alta Floresta,BR,2022-06-29 15:52:35,-9.8756,-56.0861,89.42,40,0,4.61
351,Mackenzie,CA,2022-06-29 15:57:34,55.2999,-123.1698,59.22,77,0,9.22
352,Vallenar,CL,2022-06-29 15:57:35,-28.5708,-70.7581,81.0,6,0,3.33
353,Menomonie,US,2022-06-29 15:57:36,44.8755,-91.9193,74.82,66,55,8.32
354,Meghraj,IN,2022-06-29 15:57:36,23.5,73.5,89.67,57,100,15.41
355,Noumea,NC,2022-06-29 15:57:37,-22.2763,166.4572,71.01,99,5,6.89
356,Mana,GF,2022-06-29 15:57:37,5.6592,-53.7767,76.15,89,100,4.16
357,Barreirinhas,BR,2022-06-29 15:57:38,-2.7469,-42.8264,86.36,61,61,5.17
358,Coquimbo,CL,2022-06-29 15:57:38,-29.9533,-71.3436,64.76,45,0,4.25
359,Sola,VU,2022-06-29 15:57:38,-13.8833,167.55,81.27,83,40,0.0
360,Menongue,AO,2022-06-29 15:57:39,-14.6585,17.691,65.8,36,64,11.1
361,Ropczyce,PL,2022-06-29 15:57:39,50.0523,21.6089,90.37,36,23,5.77
362,Nouadhibou,MR,2022-06-29 15:57:39,20.931,-17.0347,80.58,50,0,18.41
363,Gushikawa,JP,2022-06-29 15:57:40,26.3544,127.8686,81.63,83,13,13.73
364,Toyooka,JP,2022-06-29 15:57:40,35.5333,134.8333,73.62,87,95,4.59
365,Milkovo,RU,2022-06-29 15:57:40,54.7167,158.6167,57.25,66,100,1.86
366,Vao,NC,2022-06-29 15:57:41,-22.6667,167.4833,70.43,60,45,13.44
367,Matagami,CA,2022-06-29 15:57:41,49.7502,-77.6328,57.31,47,40,8.05
368,Egvekinot,RU,2022-06-29 15:57:42,66.3167,-179.1667,36.34,100,100,6.85
369,Tateyama,JP,2022-06-29 15:57:42,34.9833,139.8667,76.1,92,94,19.24
370,Diffa,NE,2022-06-29 15:57:42,13.3154,12.6113,98.33,27,75,7.0
371,Collie,AU,2022-06-29 15:57:43,-33.3667,116.15,45.37,84,0,6.85
372,Ryotsu,JP,2022-06-29 15:57:43,38.0833,138.4333,74.57,80,13,10.85
373,Zeya,RU,2022-06-29 15:57:44,53.75,127.2667,64.71,72,0,3.62
374,Isla Mujeres,MX,2022-06-29 15:57:44,21.2311,-86.731,86.16,65,63,7.65
375,Oeiras,BR,2022-06-29 15:57:45,-7.0253,-42.1311,94.71,29,4,5.88
376,La Baule-Escoublac,FR,2022-06-29 15:57:45,47.2922,-2.364,64.71,73,75,14.97
377,Adrar,MR,2022-06-29 15:57:45,20.5022,-10.0711,102.76,11,3,9.44
378,Ixtapa,MX,2022-06-29 15:57:46,20.7,-105.2,78.22,89,100,1.01
379,Jibuti,DJ,2022-06-29 15:57:46,11.5,42.5,97.2,24,42,12.33
380,Tasiilaq,GL,2022-06-29 15:57:46,65.6145,-37.6368,38.01,87,100,2.98
381,Bowmore,US,2022-06-29 15:57:47,34.9421,-79.3031,82.98,72,100,1.99
382,Nieuw Amsterdam,SR,2022-06-29 15:57:47,5.8833,-55.0833,80.62,74,40,4.61
383,Nakhon Phanom,TH,2022-06-29 15:57:48,17.3333,104.4167,85.68,76,35,2.3
384,Harsin,IR,2022-06-29 15:57:48,34.2721,47.5861,92.21,7,0,5.44
385,Mbuji-Mayi,CD,2022-06-29 15:57:48,-6.15,23.6,83.97,29,100,5.19
386,Wasilla,US,2022-06-29 15:57:49,61.5814,-149.4394,63.07,78,20,5.75
387,Waddan,LY,2022-06-29 15:57:49,29.1614,16.139,103.8,11,0,11.79
388,Bambous Virieux,MU,2022-06-29 15:57:50,-20.3428,57.7575,70.05,52,75,8.05
389,Bardiyah,LY,2022-06-29 15:57:50,31.7561,25.0865,80.37,60,0,13.8
390,Dunedin,NZ,2022-06-29 15:57:50,-45.8742,170.5036,44.8,70,12,5.64
391,Puerto Del Rosario,ES,2022-06-29 15:57:51,28.5004,-13.8627,76.75,61,20,18.41
392,Igrim,RU,2022-06-29 15:57:51,63.1906,64.4162,52.07,61,89,7.67
393,Wicklow,IE,2022-06-29 15:57:51,53.0,-6.4167,55.83,87,91,7.27
394,Pemba,MZ,2022-06-29 15:57:21,-12.974,40.5178,77.7,65,40,9.22
395,Panzhihua,CN,2022-06-29 15:57:52,26.5851,101.7128,70.09,89,90,0.83
396,Gritsovskiy,RU,2022-06-29 15:57:52,54.1376,38.1604,65.7,65,0,3.87
397,Lorengau,PG,2022-06-29 15:57:52,-2.0226,147.2712,81.37,78,89,8.75
398,Hachinohe,JP,2022-06-29 15:57:53,40.5,141.5,77.18,78,75,20.71
399,Oistins,BB,2022-06-29 15:57:53,13.0667,-59.5333,82.49,89,75,25.32
400,Maceio,BR,2022-06-29 15:52:56,-9.6658,-35.7353,78.24,73,75,9.22
401,Cap Malheureux,MU,2022-06-29 15:57:54,-19.9842,57.6142,69.48,60,72,3.0
402,Port Hedland,AU,2022-06-29 15:57:54,-20.3167,118.5667,59.05,41,0,8.05
403,Zlobin,HR,2022-06-29 15:57:54,45.2924,14.6541,78.1,48,20,10.36
404,Chicxulub,MX,2022-06-29 15:57:55,21.1333,-89.5167,87.06,51,37,6.2
405,Korla,CN,2022-06-29 15:57:55,41.7597,86.1469,87.06,24,12,2.75
406,Ust-Ilimsk,RU,2022-06-29 15:57:56,58.0006,102.6619,60.75,60,99,2.42
407,Bayan,CN,2022-06-29 15:57:56,46.0833,127.4,65.19,85,95,7.2
408,Bantry,IE,2022-06-29 15:57:56,51.6833,-9.45,57.78,77,100,12.28
409,Antofagasta,CL,2022-06-29 15:57:57,-23.65,-70.4,68.22,68,0,6.11
410,Vkhodnoy,RU,2022-06-29 15:57:57,54.9518,73.1711,49.89,81,75,18.01
411,San Patricio,US,2022-06-29 15:57:58,28.017,-97.5169,88.88,51,12,9.4
412,Sal Rei,CV,2022-06-29 15:57:59,16.1833,-22.9167,80.8,57,40,25.32
413,Saint-Pierre,RE,2022-06-29 15:57:59,-21.3393,55.4781,69.48,64,40,17.27
414,Joshimath,IN,2022-06-29 15:58:00,30.5667,79.5667,73.65,95,99,2.37
415,Kholodnyy,RU,2022-06-29 15:58:00,62.7167,147.95,51.39,94,33,3.11
416,Lehi,US,2022-06-29 15:57:29,40.3916,-111.8508,87.96,35,62,1.99
417,Paamiut,GL,2022-06-29 15:58:00,61.994,-49.6678,37.71,98,100,24.52
418,Karpathos,GR,2022-06-29 15:58:01,35.507,27.2132,80.56,61,20,26.46
419,Raudeberg,NO,2022-06-29 15:58:01,61.9875,5.1352,65.07,86,43,2.35
420,Jining,CN,2022-06-29 15:54:43,35.405,116.5814,79.93,62,8,1.61
421,Maarianhamina,AX,2022-06-29 15:58:01,60.0973,19.9348,75.06,73,0,8.05
422,Banda Aceh,ID,2022-06-29 15:58:02,5.5577,95.3222,79.93,75,100,17.58
423,Bousse,BF,2022-06-29 15:58:02,12.6606,-1.8922,97.18,29,4,9.4
424,Tynda,RU,2022-06-29 15:58:03,55.1667,124.7167,63.0,76,25,0.25
425,Paka,MY,2022-06-29 15:58:03,4.6374,103.4368,76.98,94,53,2.3
426,Shenkursk,RU,2022-06-29 15:58:03,62.1091,42.896,65.19,44,10,5.55
427,Oriximina,BR,2022-06-29 15:58:04,-1.7656,-55.8661,84.94,67,43,3.49
428,Santa Maria,BR,2022-06-29 15:58:04,-29.6842,-53.8069,54.7,67,75,10.36
429,Winneba,GH,2022-06-29 15:58:05,5.3511,-0.6231,77.61,87,100,11.61
430,Buraydah,SA,2022-06-29 15:58:05,26.326,43.975,106.25,9,0,9.06
431,Altoona,US,2022-06-29 15:56:11,40.5187,-78.3947,80.37,51,0,3.0
432,Bairnsdale,AU,2022-06-29 15:57:29,-37.8333,147.6167,46.06,92,100,1.01
433,Sayyan,YE,2022-06-29 15:58:06,15.1718,44.3244,72.16,29,55,7.2
434,Bacalar,MX,2022-06-29 15:58:06,18.6667,-88.3833,88.11,56,14,4.92
435,Magdagachi,RU,2022-06-29 15:58:06,53.45,125.8,63.48,76,2,1.77
436,Kaeo,NZ,2022-06-29 15:58:07,-35.1,173.7833,52.32,87,87,14.2
437,Mehamn,NO,2022-06-29 15:58:07,71.0357,27.8492,75.11,56,20,6.87
438,Nemuro,JP,2022-06-29 15:58:08,43.3236,145.575,51.58,93,100,7.49
439,Port Moresby,PG,2022-06-29 15:58:08,-9.4431,147.1797,74.62,94,40,3.44
440,Srivardhan,IN,2022-06-29 15:58:08,18.0333,73.0167,81.34,86,100,10.4
441,Hay River,CA,2022-06-29 15:58:09,60.8156,-115.7999,58.98,58,40,5.75
442,Balabac,PH,2022-06-29 15:58:09,7.9868,117.0645,83.03,81,100,14.16
443,Itaituba,BR,2022-06-29 15:58:09,-4.2761,-55.9836,89.76,58,20,0.0
444,Bilma,NE,2022-06-29 15:58:10,18.6853,12.9164,105.26,12,15,6.15
445,Gizo,SB,2022-06-29 15:58:10,-8.103,156.8419,81.79,77,10,9.48
446,Wajima,JP,2022-06-29 15:58:11,37.4,136.9,74.61,81,69,14.47
447,Spas-Demensk,RU,2022-06-29 15:58:11,54.4122,34.0226,69.33,65,86,6.04
448,Novoanninskiy,RU,2022-06-29 15:58:12,50.5287,42.6747,66.47,58,39,10.16
449,Ardakan,IR,2022-06-29 15:58:12,32.31,54.0175,100.04,4,0,11.45
450,Smithville,US,2022-06-29 15:58:13,39.3869,-94.5811,85.91,53,0,9.48
451,Mawlaik,MM,2022-06-29 15:58:13,23.6333,94.4167,77.9,96,100,0.83
452,Monrovia,LR,2022-06-29 15:58:13,6.3005,-10.7969,85.77,76,100,8.16
453,Tual,ID,2022-06-29 15:58:14,-5.6667,132.75,81.59,76,79,7.31
454,Churachandpur,IN,2022-06-29 15:57:03,24.3333,93.6667,68.7,98,98,2.26
455,Auki,SB,2022-06-29 15:58:14,-8.7676,160.7034,77.04,88,10,4.16
456,Simpang Empat,MY,2022-06-29 15:58:15,4.95,100.6333,76.3,94,25,3.06
457,Lodja,CD,2022-06-29 15:58:15,-3.4833,23.4333,85.66,34,18,1.72
458,Barentu,ER,2022-06-29 15:58:16,15.1139,37.5928,77.67,59,100,6.71
459,Batemans Bay,AU,2022-06-29 15:58:16,-35.7167,150.1833,51.1,74,100,4.63
460,Lunguletu,RO,2022-06-29 15:58:17,44.6167,25.65,85.39,25,12,8.19
461,Kysyl-Syr,RU,2022-06-29 15:58:17,63.8986,122.7617,56.57,69,100,3.06
462,Moissala,TD,2022-06-29 15:58:17,8.3404,17.7663,82.87,66,30,5.01
463,Shipunovo,RU,2022-06-29 15:58:18,52.1582,82.2173,65.82,79,93,14.45
464,Aviles,ES,2022-06-29 15:58:18,43.5547,-5.9248,63.79,70,75,11.5
465,Muncar,ID,2022-06-29 15:58:18,-8.4333,114.3333,74.7,90,88,1.81
466,Ginda,IN,2022-06-29 15:58:19,30.6945,78.4932,70.16,83,58,3.78
467,Palmer,US,2022-06-29 15:58:19,42.1584,-72.3287,81.64,46,27,4.0
468,Puerto Escondido,MX,2022-06-29 15:57:32,15.85,-97.0667,85.53,66,5,4.52
469,Astana,KZ,2022-06-29 15:58:19,51.1801,71.446,55.35,47,0,8.95
470,Kazerun,IR,2022-06-29 15:58:20,29.6195,51.6541,92.07,15,0,4.63
471,Tutoia,BR,2022-06-29 15:58:20,-2.7619,-42.2744,83.23,71,77,7.81
472,Ormara,PK,2022-06-29 15:58:20,25.2088,64.6357,84.22,88,100,14.03
473,Pahalgam,IN,2022-06-29 15:58:21,34.0333,75.3333,65.75,67,48,3.09
474,Tres Arroyos,AR,2022-06-29 15:58:21,-38.3739,-60.2798,60.98,41,100,19.01
475,Severodvinsk,RU,2022-06-29 15:58:22,64.5635,39.8302,62.71,59,80,6.71
476,Alugan,PH,2022-06-29 15:58:22,12.2188,125.4808,77.7,88,99,5.53
477,Banikoara,BJ,2022-06-29 15:58:23,11.2985,2.4386,96.04,33,40,6.67
478,Talgar,KZ,2022-06-29 15:58:23,43.3027,77.2395,80.76,30,20,6.71
479,Matamoros,MX,2022-06-29 15:56:18,25.5333,-103.25,80.13,43,27,2.89
480,Coahuayana,MX,2022-06-29 15:58:23,18.7333,-103.6833,86.86,65,95,1.19
481,Linguere,SN,2022-06-29 15:58:24,15.3953,-15.1193,102.42,44,0,6.91
482,Jiangmen,CN,2022-06-29 15:58:24,22.5833,113.0833,86.99,77,95,5.88
483,Carballo,ES,2022-06-29 15:58:25,43.213,-8.691,66.0,73,64,7.4
484,Wilmington,US,2022-06-29 15:58:25,34.2257,-77.9447,79.99,82,100,1.01
485,Itarema,BR,2022-06-29 15:58:25,-2.9248,-39.9167,85.26,62,100,13.6
486,Sampit,ID,2022-06-29 15:58:26,-2.5333,112.95,73.51,99,79,1.12
487,Rio Gallegos,AR,2022-06-29 15:54:57,-51.6226,-69.2181,32.05,86,0,13.8
488,Taft,IR,2022-06-29 15:58:26,31.7471,54.2088,100.35,6,0,9.22
489,Moerai,PF,2022-06-29 15:58:27,-22.4333,-151.3333,74.43,73,78,19.91
490,Goderich,CA,2022-06-29 15:58:27,43.7501,-81.7165,62.91,91,82,5.95
491,Karachi,PK,2022-06-29 15:55:11,24.9056,67.0822,87.62,66,75,18.41
492,Bucerias,MX,2022-06-29 15:56:25,20.75,-105.3333,78.98,89,100,3.71
493,Cockburn Town,TC,2022-06-29 15:58:28,21.4612,-71.1419,82.74,71,68,20.07
494,Hondo,JP,2022-06-29 15:58:28,32.45,130.2,76.41,91,0,4.92
495,Kota Belud,MY,2022-06-29 15:58:28,6.351,116.4305,77.65,85,98,5.46
496,Cabedelo,BR,2022-06-29 15:58:29,-6.9811,-34.8339,72.27,81,64,14.67
497,Gamba,GA,2022-06-29 15:58:29,-2.65,10.0,73.67,82,62,8.7
498,Floro,NO,2022-06-29 15:58:30,61.5996,5.0328,69.87,45,0,8.05
499,Taltal,CL,2022-06-29 15:58:30,-25.4,-70.4833,67.19,58,2,3.44
500,Kuruman,ZA,2022-06-29 15:58:30,-27.4524,23.4325,53.78,37,0,6.42
501,Uribia,CO,2022-06-29 15:58:31,11.7139,-72.266,90.68,48,89,19.98
502,La Ligua,CL,2022-06-29 15:58:31,-32.4524,-71.2311,63.81,37,60,4.68
503,Brae,GB,2022-06-29 15:58:31,60.3964,-1.353,58.12,85,100,19.48
504,Yulara,AU,2022-06-29 15:58:32,-25.2406,130.9889,47.88,53,0,8.25
505,Fernie,CA,2022-06-29 15:58:32,49.5,-115.0687,60.89,53,16,9.28
506,Kondrovo,RU,2022-06-29 15:58:32,54.8064,35.9278,70.29,60,41,2.37
507,Arrecife,ES,2022-06-29 15:58:33,28.963,-13.5477,76.98,53,40,21.85
508,Taoudenni,ML,2022-06-29 15:58:33,22.6783,-3.9836,118.26,4,2,16.44
509,Ayni,TJ,2022-06-29 15:58:34,39.3941,68.5377,79.25,30,0,2.3
510,Nanlong,CN,2022-06-29 15:58:34,31.3533,106.0631,81.05,73,37,2.37
511,Rio Grande,BR,2022-06-29 15:58:34,-32.035,-52.0986,60.91,65,2,13.85
512,Vanimo,PG,2022-06-29 15:58:35,-2.6741,141.3028,77.49,88,98,5.91
513,Tyup,KG,2022-06-29 15:58:35,42.7276,78.3648,61.83,62,19,3.4
514,Pochutla,MX,2022-06-29 15:58:36,15.7432,-96.4661,88.83,63,8,2.82
515,Nyurba,RU,2022-06-29 15:58:36,63.2842,118.3319,52.9,92,83,3.4
516,Muscat,OM,2022-06-29 15:58:36,23.6139,58.5922,92.05,62,72,9.17
517,Hovd,MN,2022-06-29 15:58:37,48.0056,91.6419,73.08,22,2,1.66
518,Mucurapo,TT,2022-06-29 15:58:37,10.6667,-61.5333,82.45,81,100,11.03
519,Makasar,ID,2022-06-29 15:58:38,-5.14,119.4221,75.25,100,20,2.3
520,Tanout,NE,2022-06-29 15:58:38,14.9709,8.8879,101.26,17,12,2.21
521,Sena Madureira,BR,2022-06-29 15:58:38,-9.0656,-68.6569,90.28,35,0,4.85
522,Severnoye,RU,2022-06-29 15:58:39,56.3491,78.3619,49.64,96,93,15.28
523,Pinawa,CA,2022-06-29 15:58:39,50.1489,-95.8811,65.1,48,100,11.3
524,Katsuura,JP,2022-06-29 15:58:39,35.1333,140.3,74.62,92,95,15.86
525,Qandala,SO,2022-06-29 15:58:40,11.472,49.8728,92.95,46,12,7.16
526,Severo-Yeniseyskiy,RU,2022-06-29 15:58:40,60.3725,93.0408,51.03,92,43,4.45
527,Samarai,PG,2022-06-29 15:58:41,-10.6167,150.6667,80.6,83,98,11.56
528,Margate,GB,2022-06-29 15:58:41,51.3813,1.3862,69.87,69,99,5.01
529,Concordia,AR,2022-06-29 15:58:41,-31.393,-58.0209,59.07,67,0,9.22
530,Roma,US,2022-06-29 15:55:40,43.2128,-75.4557,78.96,45,76,1.01
531,Turbat,PK,2022-06-29 15:58:42,26.0023,63.044,88.09,62,100,11.39
532,Bandar-E Lengeh,IR,2022-06-29 15:58:42,26.5579,54.8807,93.31,66,9,13.8
533,Gurjaani,GE,2022-06-29 15:58:43,41.7429,45.8011,79.61,57,13,2.91
534,Malanje,AO,2022-06-29 15:58:43,-9.5402,16.341,77.52,26,92,3.0
535,Wakkanai,JP,2022-06-29 15:58:43,45.4094,141.6739,52.41,92,97,16.11
536,Muros,ES,2022-06-29 15:58:44,42.7762,-9.0603,72.16,59,72,16.67
537,Surgut,RU,2022-06-29 15:58:44,61.25,73.4167,50.18,87,75,8.99
538,Plettenberg Bay,ZA,2022-06-29 15:58:45,-34.0527,23.3716,63.91,47,1,4.74
539,Tecoanapa,MX,2022-06-29 15:58:45,16.5167,-98.75,85.8,64,33,3.38
540,Lyndon,US,2022-06-29 15:54:00,38.2567,-85.6016,81.55,44,0,1.99
541,Nuevo Progreso,MX,2022-06-29 15:58:45,23.1667,-97.95,87.48,58,3,4.0
542,Verkhnetulomskiy,RU,2022-06-29 15:58:46,68.6073,31.7962,84.33,39,13,3.8
543,Tautira,PF,2022-06-29 15:58:46,-17.7333,-149.15,78.46,78,49,21.56
544,Mayo,US,2022-06-29 15:58:46,38.8876,-76.5119,85.33,63,0,4.0
545,Seeboden,AT,2022-06-29 15:58:47,46.8219,13.495,75.52,83,100,1.48
546,Porosozero,RU,2022-06-29 15:58:47,62.7191,32.727,73.15,31,12,1.19
547,Verkhoyansk,RU,2022-06-29 15:58:47,67.5447,133.385,49.66,63,100,3.91
548,Whitefish,US,2022-06-29 15:58:48,48.4111,-114.3376,64.51,54,29,12.73
549,Vanavara,RU,2022-06-29 15:58:48,60.34,102.2797,56.21,74,10,2.86
550,Dingle,PH,2022-06-29 15:58:48,10.9995,122.6711,75.63,90,95,5.12
551,Nuuk,GL,2022-06-29 15:58:49,64.1835,-51.7216,41.88,81,100,24.0
552,Tomatlan,MX,2022-06-29 15:58:45,19.9333,-105.25,85.19,67,98,1.36
553,Makamba,BI,2022-06-29 15:58:49,-4.1348,29.804,63.66,64,94,0.81
554,Kailua,US,2022-06-29 15:58:50,21.4022,-157.7394,75.49,84,56,4.0
555,San Jeronimo,PE,2022-06-29 15:58:50,-11.9472,-75.2829,57.06,45,3,2.95
556,Talaya,RU,2022-06-29 15:58:51,61.3833,152.75,59.76,77,25,5.21
557,Bo Rai,TH,2022-06-29 15:58:51,12.5728,102.5371,85.77,92,94,2.26
558,Moravsky Krumlov,CZ,2022-06-29 15:58:51,49.0489,16.3117,91.38,76,75,10.36
